TID,Peak_Zeta,Guessed_Period
204500944,2.24E-10,9.821159363
204588688,3.58E-13,5.851545811
204500560,0.000295929,6.970632553
364592448,3.72E-10,6.665017128
364589248,5.00E-14,0.79841435
38819936,3.59E-08,0.327218324
350841120,7.72E-15,1.748408318
425083424,2.99E-12,1.947485685
425884160,1.23E-13,0.345489055
425866528,1.97E-05,0.334051192
441201952,3.52E-09,7.741065025
394356000,2.42E-07,11.47731781
206289024,5.19E-14,7.676823616
277017696,9.63E-10,0.340515614
167040416,2.57E-14,3.311956882
92563024,1.00E-08,0.753172517
183801648,2.86E-09,11.76394367
183802608,3.66E-13,0.358571351
302116384,3.18E-08,12.1971941
91369728,5.84E-09,0.356010735
179438944,4.13E-13,2.989797831
229039312,2.09E-11,6.433631897
410118752,9.22E-05,6.179305077
92862056,4.39E-12,9.625083923
355704640,2.11E-12,5.619292736
355767040,7.29E-09,9.40309906
294779072,1.88E-09,0.460261256
89040096,9.13E-13,3.757946014
115151896,8.68E-10,0.683318436
139880336,5.95E-10,1.716932297
139876336,1.44E-10,0.340742648
231703104,4.52E-09,3.208186388
126583080,1.14E-07,1.018712044
141471872,9.19E-07,0.327982724
441202592,2.89E-10,6.019710541
140659168,7.64E-14,9.050974846
431380160,0.000133965,9.303332329
50440824,3.58E-10,0.658936858
32150012,3.05E-09,1.166147709
32198496,5.21E-10,0.369861126
394359712,4.82E-10,0.993228793
350273920,4.36E-09,5.904447556
209399312,3.62E-08,0.349368632
276668416,3.04E-09,6.823500633
92565440,1.68E-12,13.31919193
92594208,8.05E-15,10.86492062
259784192,5.73E-10,0.335501909
259783232,1.39E-08,0.340005219
229059744,0.000740482,13.62681198
229013888,1.94E-12,2.416626453
290045440,1.20E-11,7.15305233
290028160,8.11E-14,0.660035968
393891680,2.83E-05,3.979697466
38905524,1.29E-14,4.79883194
38907044,5.24E-13,0.338309407
38950392,1.89E-11,0.301205933
141030832,1.99E-09,5.047396183
303980832,7.54E-09,3.336889744
30312722,3.36E-09,0.645888984
121422616,5.83E-09,5.64087534
197710928,1.31E-05,14.17111874
197740640,3.11E-10,6.895524502
317128672,2.91E-11,4.370478153
317128608,1.50E-07,0.331058234
260507872,9.00E-14,3.168334007
235009072,1.71E-09,0.653795302
278564544,1.85E-07,1.025696993
92140616,3.81E-08,1.778681755
150430560,3.10E-14,3.338558912
370137760,1.53E-11,0.94463098
370103168,4.22E-08,3.320246935
29671012,1.88E-05,3.464398861
278705856,2.66E-11,10.96497345
141769360,3.23E-07,6.913937569
281708256,1.64E-16,0.479524165
281741984,9.11E-12,0.278465539
41595212,2.09E-07,7.478551865
150028800,4.55E-13,0.340515614
410451744,9.39E-13,6.405813217
279157152,2.35E-11,2.306056976
382245984,2.54E-14,0.294455439
382264128,3.73E-12,11.29890633
382220864,1.60E-13,5.266534328
287148992,1.32E-11,0.358571351
349828640,2.34E-05,1.448756695
237940400,2.86E-12,1.238051891
237934960,9.85E-13,10.23390293
237937696,5.96E-09,0.772239208
237915520,1.11E-10,6.147461414
237913728,8.65E-13,8.405385971
237940272,6.93E-11,1.292880177
348995744,7.62E-13,0.379350662
31961302,4.28E-13,7.975486279
31997732,3.26E-09,0.736906528
279728608,4.30E-10,0.330066532
279738560,7.01E-12,10.81974506
29837160,1.32E-13,0.345546633
29830068,1.16E-13,0.447701901
29825184,5.36E-13,10.91574097
29829736,3.81E-09,0.354471385
29828884,1.83E-08,0.527400911
29828904,3.56E-11,0.696890056
38509608,2.22E-13,3.131062508
220378912,1.69E-06,0.749915838
220395008,7.19E-06,0.33343932
220398544,2.18E-12,0.370910555
219119792,1.51E-09,2.613105059
219139600,5.10E-09,0.734576643
219194944,6.03E-15,7.143521309
219172416,4.29E-13,5.989686966
219171712,1.26E-05,0.331886888
272286048,2.42E-07,0.515580952
391922624,1.64E-12,0.358153254
290405792,1.96E-08,0.76595825
290484096,0.000106307,0.360368699
260607680,1.73E-09,0.322669178
260609200,1.73E-13,7.09960556
325178944,2.04E-08,11.4429369
52019004,2.08E-10,7.925134182
161265792,1.43E-11,0.373391539
99637008,1.71E-05,9.885205269
374858752,7.92E-08,1.059226632
167524336,1.86E-08,0.398202628
231838192,5.57E-11,6.524335861
231827616,6.12E-09,8.101420403
262876496,4.32E-13,14.9474287
262840672,5.91E-14,3.234493971
262841040,0.000129073,6.865708351
29753526,1.62E-08,0.690531075
279253056,1.23E-08,1.69701767
279250112,1.23E-12,9.087251663
79450464,2.02E-12,9.241516113
79405496,6.30E-08,0.370848745
79448248,8.20E-09,1.053768158
79405176,2.91E-08,0.632994056
325094144,9.18E-10,0.333550483
265465936,4.52E-14,6.029751778
70440776,2.27E-12,0.337858617
70459936,2.66E-15,8.061013222
419611712,2.76E-07,0.336229593
280803808,4.75E-14,5.369344711
55498904,3.23E-14,1.675378561
55450888,1.89E-10,4.912121296
55454148,7.99E-13,3.681692362
55402208,1.74E-10,5.655937195
55450672,2.60E-14,0.686858058
33880048,2.02E-07,1.018372536
284194848,2.94E-09,0.851325333
348760384,7.32E-12,0.355417907
348717312,4.33E-11,0.341254175
141186320,2.48E-13,14.86296558
97431592,7.32E-09,0.370601594
144068448,4.76E-09,1.444176316
144062960,1.85E-08,1.777792573
144003312,3.60E-09,2.886484146
232071440,7.69E-14,0.831829667
152927392,5.43E-09,7.582723618
71274664,1.97E-06,0.347047269
278988064,4.89E-13,8.048931122
306736608,7.70E-10,2.416626453
61708140,1.09E-09,6.224787235
290025696,2.73E-13,5.890686512
290076320,2.22E-10,0.689036548
271598176,2.17E-08,2.684172392
271595968,4.65E-09,5.463224411
29666612,5.46E-07,1.025696993
278664096,0.000308728,10.90664864
278636032,3.75E-09,1.956921339
412066752,2.36E-12,0.279255629
270342016,5.67E-09,0.46706152
62221728,6.56E-14,6.782681942
62220260,1.29E-09,0.334775776
235016384,2.01E-13,0.65216285
388180416,1.60E-11,11.96165276
262958784,5.37E-09,0.337858617
262956112,1.13E-14,10.05133915
402103680,5.83E-09,0.361330926
350931520,2.62E-12,0.391686201
184134688,2.40E-12,9.223051071
263078112,6.64E-09,4.426189899
263052432,1.90E-07,0.325260878
263015952,1.46E-08,2.503122807
263072096,3.01E-09,0.343021929
142052080,2.04E-14,5.399857521
270251488,1.53E-07,0.346931577
269854528,1.20E-11,10.09835625
139068416,4.09E-15,3.052738667
33717960,2.94E-13,7.863295555
381950912,6.16E-10,0.341652542
441407616,9.53E-11,13.77753353
441432128,5.89E-12,2.421867847
441410560,3.61E-12,3.983679295
441412096,5.50E-10,0.340742648
220411488,1.26E-13,5.779820442
220421984,3.00E-10,3.791920185
260305872,5.33E-11,0.347047269
350622720,9.16E-06,1.274693489
29579896,2.12E-13,4.062123299
410087712,6.67E-11,12.37946892
179046784,1.19E-12,6.005681038
219145680,1.16E-09,4.031771183
219178032,8.89E-10,1.42409873
219181680,1.64E-13,7.662763119
391901984,8.70E-08,0.329187512
391925504,2.08E-10,8.790801048
52077956,2.53E-11,0.371467352
161208096,3.33E-14,8.318977356
373688704,3.09E-12,7.851510048
141979584,4.62E-14,14.95988941
407661856,7.53E-11,3.906099081
392011936,1.93E-14,11.28949547
261059312,2.07E-09,0.346584827
374859008,3.23E-08,0.345777065
167552112,1.34E-08,0.904721975
238877488,3.21E-08,0.334106892
238813920,5.92E-09,0.610713303
238867744,1.40E-09,3.386755943
394015968,1.04E-12,6.069072723
44628528,7.22E-08,12.26037693
375092128,1.28E-05,0.338422209
394274880,9.58E-07,0.378655791
290647840,2.86E-12,0.364293873
316786944,7.66E-14,3.182092905
402065792,6.83E-11,0.891103864
55290356,1.42E-13,1.479009271
55291552,4.71E-14,2.599205494
55289476,4.38E-15,0.338873744
403208704,8.69E-10,0.372894049
121421712,2.81E-09,5.860329628
469974208,6.31E-05,7.058311462
469902208,6.90E-09,0.81278044
469974784,1.51E-12,0.404288054
302751936,3.26E-05,1.66396904
161402640,1.10E-12,6.708480835
393892160,3.62E-12,8.056983948
38934284,8.23E-09,3.860149384
260507600,1.10E-10,8.736759186
197710592,1.20E-13,10.29034233
144067248,6.73E-15,8.086580276
355635712,4.50E-07,1.014814377
355650304,5.89E-12,0.342336535
152936480,2.51E-14,9.04343605
278991488,1.15E-14,3.917181969
150430272,6.02E-14,1.10927403
52308708,6.57E-14,4.324108124
306773632,2.46E-08,0.439275861
306736480,5.62E-13,8.588056564
453081056,2.83E-12,0.478326857
373843872,1.22E-13,0.287185282
271596224,1.48E-13,7.32924509
41365128,3.17E-13,0.364962369
373594784,5.34E-08,0.561602473
370108544,7.01E-10,0.383099318
29640672,1.39E-08,0.343708634
278684096,6.28E-09,0.338309407
278704384,6.78E-14,7.368438721
412050624,9.87E-11,10.35572147
278775200,1.65E-11,9.557943344
278706176,1.28E-13,0.339552164
412050944,5.41E-09,1.782539606
270305760,2.92E-14,6.478825569
62221704,3.32E-13,6.059976101
235015456,3.09E-09,2.365617752
140754800,4.01E-15,5.985695839
306897888,5.70E-09,0.373142719
267081856,1.25E-08,0.664893985
425937536,6.58E-07,1.01532197
425940512,2.66E-07,0.329407066
141709232,6.14E-08,1.065778732
39080220,3.54E-09,0.352057397
39082292,1.38E-09,2.053828955
29990592,6.16E-13,9.198488235
389020096,1.11E-05,0.328968138
159672176,8.25E-05,13.64271832
200645920,1.17E-11,0.337746024
294870176,1.62E-10,0.344224572
358710624,1.54E-14,10.03125763
141272000,1.96E-08,0.301557571
142146832,3.23E-07,0.35839206
302298208,1.41E-10,6.086293221
426031616,1.12E-08,0.377018511
280694880,6.76E-08,6.625147343
270204256,7.98E-10,0.333550483
441456448,7.67E-13,13.84198093
469971232,1.61E-09,7.024278641
469967328,3.06E-13,0.443690658
469979264,1.72E-09,8.418002129
369249504,1.79E-09,0.881796241
201176960,4.91E-10,0.682066798
152225808,0.001134638,10.94853783
261259520,6.69E-11,5.26039362
439359904,2.70E-08,0.343823224
38909488,1.03E-13,4.369021893
38950576,1.02E-10,4.928522587
317100352,1.45E-07,0.358750671
232070992,5.08E-12,0.914119244
232079136,6.64E-15,5.016366005
30718812,5.10E-09,0.373640567
382624576,5.29E-10,0.365084052
177017456,1.22E-08,2.837828636
177036976,1.46E-09,5.692820549
177023568,2.26E-08,1.707230568
278523168,2.83E-09,1.39729619
453095360,2.97E-08,0.34096992
369180544,1.59E-08,0.929792106
271503136,3.76E-13,0.258172423
271596416,6.25E-13,0.589609802
402289056,7.46E-15,7.906663418
349155840,2.88E-14,4.674111843
396722272,5.95E-13,0.269515961
410189440,2.56E-09,0.343193471
92873800,3.44E-12,10.39029884
355736032,1.54E-07,0.509940624
355737792,2.20E-13,3.720553398
32071556,6.97E-09,1.793267012
32052780,5.69E-11,5.340784073
139875152,4.54E-12,0.363142133
139879072,2.94E-09,0.360669106
299897376,7.65E-09,6.017704487
299802432,1.58E-11,1.659814358
403288320,2.49E-10,9.67978096
403288320,1.75E-10,0.689840913
121469976,7.02E-13,0.674043298
469934336,2.40E-10,0.339439005
272357120,1.10E-06,0.375388294
369218848,9.94E-11,3.766097069
152250944,3.85E-08,0.346296132
261261520,8.26E-09,0.917936027
38939560,1.39E-11,0.337633491
197732672,5.35E-14,7.760440826
97434896,9.06E-14,0.891103864
355688320,1.05E-10,1.687991142
232066752,8.73E-09,1.689679861
320952704,2.82E-05,1.056758046
306469728,4.61E-10,12.44151974
79396288,1.76E-06,0.67629385
259884800,7.28E-14,0.250625789
139128544,1.28E-09,9.467573166
139122992,6.71E-09,0.34612304
139131696,1.20E-11,0.632361352
325372384,1.69E-13,8.016798973
141542016,1.07E-08,1.051662683
141526432,1.07E-13,3.491061687
293270912,7.49E-09,2.715671301
394779584,1.03E-08,0.35952878
405410336,3.82E-14,9.166350365
89396608,3.07E-09,5.995679855
89300736,7.88E-12,7.20930481
267363200,6.05E-15,9.407800674
267363184,4.19E-14,8.096018791
179243104,2.11E-07,0.50866735
253929872,1.49E-13,9.105444908
253925248,6.19E-11,9.480203629
253933216,4.90E-09,7.289045334
253922304,8.74E-15,9.431350708
300035968,2.49E-10,4.192116737
126916592,5.16E-11,13.80741787
265566320,4.34E-08,0.339948535
142144976,2.30E-14,7.412781715
142109104,5.16E-09,1.037733555
349157664,1.78E-14,3.917181969
126706352,2.88E-10,0.342907548
270554752,2.80E-14,4.801232338
270557664,2.69E-08,0.370663345
270558752,2.03E-09,5.018875599
179305056,7.04E-08,1.198861599
52118232,2.88E-09,1.016507149
52194976,6.17E-11,4.673333168
62220408,4.44E-13,0.694223762
62220436,1.42E-14,1.434102297
270303360,8.60E-14,0.919620454
270340896,8.85E-09,11.49071503
270356864,2.73E-05,14.89520454
425938720,1.30E-09,0.329956532
425907424,1.41E-06,0.330561996
406280896,6.25E-11,14.23503113
406281024,3.25E-14,11.91588783
406274080,4.15E-13,9.407800674
389079200,3.48E-09,1.685741901
389047264,2.69E-06,0.354412287
24693384,6.07E-09,1.689398289
214772272,1.93E-09,4.367566109
238890432,7.71E-15,9.447081566
238891744,8.75E-12,5.354153156
238809632,1.01E-09,2.613540649
238814016,1.47E-13,5.246384621
394005312,2.68E-07,0.64966768
44627176,1.22E-08,3.288305759
44628052,1.07E-11,1.123414159
375088640,5.72E-13,9.22766304
394231264,4.40E-13,14.75928879
44578552,4.73E-09,0.378782034
402099648,1.95E-06,1.012111783
55272072,8.28E-13,4.060769558
55272548,3.10E-14,2.907244682
177116240,2.52E-06,4.054683208
309299232,1.16E-09,11.38017273
206349712,2.15E-13,2.83499217
206355936,3.96E-13,0.357795238
206383536,2.68E-09,0.342165411
349570848,6.99E-13,14.81597328
349524672,1.61E-13,5.971745014
92254664,1.46E-13,8.739671707
389921504,6.34E-14,11.95368195
150250528,3.45E-12,0.306881279
150299072,4.15E-13,0.312559307
38425944,3.00E-08,1.756586552
126659120,5.06E-15,6.052910805
126637768,1.70E-11,0.683546245
350586048,4.14E-09,0.701200843
350584000,2.61E-14,0.617880046
350519424,5.00E-14,5.347018719
294398496,6.73E-14,1.557173729
214875856,1.10E-12,0.349019438
214875024,8.02E-14,0.303220689
355475808,5.83E-12,0.433963716
364323136,5.05E-05,0.330011547
167365792,1.66E-12,0.483536899
167304928,1.29E-10,0.32732743
31636394,6.83E-14,0.437814057
161315584,5.42E-10,2.279309273
150322992,6.18E-07,1.036523581
150393296,2.08E-13,7.073620796
150391440,1.23E-12,0.731278479
177242128,1.27E-09,1.0467664
177256816,1.88E-14,9.494436264
231909008,2.15E-14,7.725597858
231910544,8.83E-11,13.27265644
231908656,2.48E-08,1.072013974
143949312,4.43E-09,2.067222357
143923184,1.11E-11,7.111448288
30933384,1.24E-12,0.551216483
206355520,9.73E-14,10.82695961
206326416,3.98E-08,0.351940095
206353872,6.75E-13,1.574134827
206365472,5.41E-11,12.46019745
206365232,4.94E-15,13.12964249
349576416,3.96E-12,0.27082178
92222128,2.19E-09,0.326292515
389920384,1.50E-13,4.961489201
150271680,2.23E-10,0.371777028
150245424,6.99E-14,6.116800785
38470052,4.86E-12,1.225733042
38462360,2.03E-13,0.308933973
316914816,2.97E-14,3.892451525
277691232,3.09E-08,2.458469868
277688832,6.12E-06,0.727146268
339862816,3.93E-12,0.380046755
141809360,3.26E-08,6.678360462
289934848,4.76E-08,12.92770481
30186108,6.77E-12,7.04420948
30185650,1.73E-10,0.353115171
141625152,4.89E-13,0.336622089
149125376,7.48E-08,0.33127898
149174496,3.37E-12,0.38501963
149125424,3.25E-13,0.446509629
369964736,6.31E-15,10.96497345
55556032,7.89E-14,0.645458579
38508644,2.98E-09,0.668895364
38587772,6.00E-09,0.476337969
38509908,2.30E-13,1.20627737
38570992,5.81E-12,8.113580704
231098368,1.15E-09,0.876521289
237316816,1.27E-08,10.69068336
237338592,7.20E-14,5.659709454
237332816,2.39E-11,0.464112788
140047440,3.03E-12,2.717935324
206508480,6.77E-11,0.34612304
206537792,1.17E-11,14.90513706
206594512,1.04E-09,5.093876839
349095200,5.24E-09,0.346642613
273511552,3.67E-10,1.066667318
219334992,2.19E-14,11.46584415
219316848,2.66E-09,0.36599791
219339264,1.89E-11,0.353468478
219325360,1.76E-09,1.794762015
389522304,0.000105623,0.658278227
389506880,2.17E-05,0.362476945
389527456,2.06E-08,0.322884381
79513688,5.51E-09,0.379034638
234295072,1.01E-12,6.932398796
270368640,5.36E-09,3.866588116
300290720,2.35E-07,4.359566212
235000064,4.33E-09,0.536622226
278830304,6.84E-11,0.341311038
306829152,5.60E-10,1.791474581
267018544,1.97E-09,0.66767019
281727584,6.65E-06,2.641567469
141757728,2.64E-09,1.02126193
24292848,3.25E-07,0.33144471
267263200,1.78E-09,0.647613645
159641248,7.69E-09,3.278455496
159670448,0.000145093,9.708864212
318567328,5.82E-07,0.658717215
426032384,9.93E-10,0.354117095
326393024,1.05E-09,4.820475101
52195664,5.60E-08,0.326891243
388130304,1.10E-14,5.649343014
349484928,2.78E-14,0.449496299
349477632,8.31E-09,0.608173966
350623648,3.51E-14,10.16590309
142017824,6.34E-12,0.371777028
179304336,1.22E-12,10.21175194
278897376,1.15E-12,0.473567426
278862752,1.52E-06,1.041892767
306826976,1.59E-12,1.434341431
306824160,3.72E-14,10.71565819
425997824,8.61E-11,0.415283322
327857184,2.27E-09,1.7902807
141709104,6.09E-09,1.016846061
141765840,2.33E-09,0.338309407
39082656,8.15E-09,0.742206573
389023264,0.000235562,0.875937164
318570816,5.37E-11,0.362839639
318566400,5.52E-08,0.66312331
80084160,7.80E-12,0.318289369
302295744,5.66E-11,9.663661003
426019904,3.18E-09,0.509855688
287328864,6.00E-12,2.076545715
270270496,1.33E-12,6.093398094
270269888,1.83E-10,10.44238091
441425280,8.95E-13,0.273179084
79055168,8.72E-12,0.399731994
207072480,9.47E-09,6.065028191
149308176,6.95E-14,11.70331955
149390592,2.09E-11,0.370169461
40717336,8.45E-11,0.387659609
271973280,1.62E-09,0.672136188
41113408,5.56E-09,0.638291001
147384944,6.27E-09,2.28425312
382259040,2.21E-14,3.92175436
382263360,4.34E-11,1.567328215
31998444,9.16E-13,0.68949604
31960232,2.51E-12,0.315805823
279738688,3.63E-14,9.151086807
279740736,1.70E-08,0.515924752
308852608,1.73E-09,0.804022849
29829050,3.05E-11,14.99733639
38570984,1.71E-07,0.487827063
38586128,2.24E-13,7.377040386
441407360,1.06E-10,5.924161911
388130400,2.49E-10,4.329155922
142084768,3.89E-14,0.619117022
41532260,3.79E-10,0.655978262
269849056,1.78E-08,1.617215395
270536512,3.55E-09,2.337010384
220457104,6.88E-13,10.68712044
260355232,3.43E-14,4.835764408
262468736,9.82E-12,4.161487579
370010336,8.43E-13,7.401671886
370037728,4.47E-10,0.328639328
31944346,5.75E-11,0.68229425
31997826,2.90E-09,0.376578927
348996032,5.68E-13,2.423079252
348992096,9.65E-12,0.358332336
237328960,2.17E-06,1.013462186
404768032,0.000146696,13.46202278
219331392,1.16E-08,14.91507626
219327904,0.000146725,9.374931335
147337104,6.66E-08,0.348380148
140045536,0.000119978,10.15743351
306579776,6.37E-10,2.319548368
214198384,3.16E-14,5.315918922
382299744,6.24E-08,0.366241962
181659920,2.37E-08,1.321418524
278634912,2.66E-08,1.027579188
278665984,4.21E-14,3.962489605
278730112,2.75E-06,1.062763333
270339040,1.19E-12,2.349116087
300290112,1.97E-11,5.008847237
235039072,7.05E-12,0.644491076
179369968,4.22E-07,13.87662601
306896832,1.85E-11,10.05971813
273825376,5.30E-06,1.229825616
273853024,7.36E-11,4.019024372
262577456,8.37E-10,4.97556591
267091216,0.000283502,6.94280529
267082656,6.25E-09,5.896580219
425940160,1.03E-11,5.131369114
425938848,1.42E-11,0.376265228
425953600,1.44E-13,0.476417363
425998720,9.01E-14,12.31361961
141712656,4.71E-08,0.548193157
141771696,1.85E-09,0.740476847
141709424,6.53E-14,8.062356949
200645424,3.26E-14,0.362718731
294873760,4.06E-10,9.530900955
80085928,1.93E-08,0.340061873
142107760,1.75E-13,2.269453764
287329632,8.98E-14,3.643844128
372908096,1.58E-05,1.003712654
388198752,5.08E-09,1.211314082
388128608,3.49E-09,0.436502576
388180960,2.13E-08,0.744188488
177308816,1.75E-13,6.528687477
177313168,1.14E-11,7.320699215
350933088,8.21E-14,8.892479897
142082640,1.42E-08,1.27596879
261593408,2.44E-08,0.337127417
229808144,1.62E-09,1.020581365
229802432,6.07E-10,6.380241394
229807904,9.38E-16,5.596860886
267436752,3.76E-08,1.16420579
267433376,1.15E-09,0.285800546
267494256,2.95E-08,0.694108069
159834976,6.05E-05,10.49122524
51912400,2.16E-12,7.326802731
149601136,7.73E-13,0.344167233
91508776,9.58E-14,8.027495384
441191136,3.55E-10,0.704011261
441196960,1.95E-13,0.343880534
139327904,9.57E-10,8.427829742
139320928,5.00E-09,3.270814896
139369632,8.96E-15,14.7248888
38634572,2.25E-14,4.747916222
38633580,2.82E-14,5.165692329
293437312,2.42E-14,7.200898647
260795904,6.81E-08,0.36599791
260754528,1.45E-10,1.477530956
79173856,8.39E-08,14.21132755
79182368,1.29E-10,9.548391342
79104312,5.80E-06,2.158771038
79154960,4.56E-08,0.339948535
79110872,8.26E-10,0.551859975
311924352,1.36E-08,3.912614584
204591072,4.63E-10,0.743073046
38813376,1.24E-13,1.663137436
38849364,7.62E-08,0.351998746
38827448,2.30E-13,4.338545799
38844504,7.94E-12,0.290216625
38824524,1.08E-13,3.031444311
350861312,5.41E-13,0.312819868
350820800,3.87E-14,0.58306247
350182624,9.03E-09,0.347452343
350139840,3.47E-13,0.33100307
350183840,1.17E-12,0.325640589
350155200,5.85E-13,0.259077609
266637360,7.33E-06,6.984587193
306471456,1.02E-09,0.340231955
79397104,9.39E-09,3.340228558
79303600,3.08E-09,1.744042635
79397808,1.88E-08,0.43810603
79329264,2.39E-14,3.125327587
259886048,1.15E-10,4.31403017
259846944,5.73E-08,0.33594954
139112176,1.29E-11,0.663012862
139128704,6.20E-13,0.371219754
139149552,8.27E-06,0.358810455
325338656,4.35E-09,1.676216364
293224576,1.59E-13,13.47773647
394778336,5.07E-09,1.088941097
405410752,2.56E-13,14.8307991
405427008,2.19E-09,0.639675498
99743048,3.32E-09,5.289405823
99769184,1.20E-08,12.37534046
79279920,5.07E-10,0.332163602
141407152,9.34E-09,9.806440353
141413216,1.42E-06,0.344109833
141484976,1.70E-09,0.840049624
141423808,2.81E-15,0.31423074
181454896,7.78E-15,0.304537505
300512544,2.53E-14,4.675670624
300577344,9.27E-10,0.348496288
441203712,6.41E-06,0.316701889
441205312,1.55E-12,0.382588863
140687440,3.78E-08,3.07469511
50436540,8.83E-10,1.036696315
32153308,5.26E-08,1.175906181
88329960,5.32E-12,14.84563637
394358496,1.63E-08,3.742944241
350298944,4.36E-14,9.40309906
350221856,3.15E-10,2.726555586
350297920,8.98E-13,10.66932201
161172848,4.61E-08,1.911151171
167043920,1.83E-08,1.923293591
92593928,8.04E-09,1.862412095
259786592,1.19E-10,0.983018279
259766080,2.06E-08,0.691337168
318517952,7.79E-11,7.851510048
426016032,3.54E-09,3.657838821
326394304,3.29E-09,0.337352216
274012192,3.07E-12,8.4700737
52151152,1.19E-08,1.862412095
381914464,4.74E-14,0.586766899
381917440,2.83E-14,6.746603966
441420224,1.51E-09,14.9549036
349411936,1.11E-08,1.026381016
358402464,5.45E-14,3.947328806
142050048,1.53E-09,6.066039085
269832032,6.98E-07,5.646518707
269855232,5.48E-10,13.3014431
270557824,3.22E-10,0.361933649
270557472,7.32E-13,0.252386332
270578048,2.05E-15,7.226145744
38632728,1.06E-11,11.03831768
471012256,5.62E-13,4.653125763
260755872,7.62E-10,0.338027626
260795456,4.61E-06,0.363990456
147250304,3.66E-07,1.011437297
147268160,7.04E-09,1.801955462
358106048,9.07E-13,0.360548913
358111264,2.64E-11,5.253384113
144458848,1.08E-07,0.339325875
204442832,1.97E-12,9.721817017
160070256,6.38E-12,13.2196722
160070144,2.72E-05,5.938001156
277173664,2.27E-11,9.484947205
277101248,8.44E-10,0.917936027
197692864,1.86E-12,8.87471199
197614208,6.69E-07,11.81306171
382145728,2.13E-09,5.06509304
382101152,1.25E-11,4.075007439
316830336,2.04E-05,1.495866656
316878400,1.87E-11,11.42959309
38710184,2.05E-14,3.696448326
147131392,1.17E-09,0.352762252
147115024,3.44E-13,0.506467879
147116032,2.24E-08,1.654015183
61177968,3.10E-13,0.396811336
441027040,1.07E-09,0.646642983
441016512,5.08E-13,0.369799495
149970592,1.59E-13,9.36712265
149934432,3.01E-08,4.278942585
421938112,8.65E-09,1.053943753
167794128,1.42E-09,0.371962965
167748768,2.16E-08,0.63215059
308542304,1.61E-12,0.340742648
38587276,1.42E-13,0.274731487
38848916,2.24E-06,1.017693758
234293120,3.69E-09,0.973074853
309062208,9.27E-12,6.007683277
139122368,1.46E-06,0.348554373
150187376,1.80E-13,4.859193802
273695680,3.31E-08,0.330837607
325338272,1.54E-13,9.853951454
325341088,1.33E-08,3.344127655
350843776,1.73E-08,0.340231955
300039104,2.20E-12,6.080209732
300035296,5.65E-12,2.959555626
253931584,2.31E-08,0.367342353
302333344,2.04E-11,4.952401161
71335816,3.93E-12,4.484853745
293165248,3.17E-10,0.931343019
79111384,1.20E-08,0.343708634
214710656,3.21E-11,0.343708634
139200496,5.04E-14,0.34250778
141548480,2.23E-10,4.636095047
309617152,8.38E-11,2.932061672
350182080,2.32E-14,10.45108604
30848800,5.33E-09,0.378529608
220555232,1.24E-06,1.018202782
302968032,9.07E-08,0.373018354
349269696,4.24E-13,0.550115168
25285076,1.07E-06,0.375138104
391903776,3.36E-14,7.715304852
279615424,2.16E-12,13.1998558
139762864,6.97E-09,1.129986525
328028800,1.49E-12,14.04649067
375057216,2.40E-13,9.04042244
150188752,1.02E-10,0.35229221
150101504,2.19E-09,0.372335106
150190000,3.98E-14,0.834746182
79180184,2.69E-09,0.429574132
234498480,2.96E-05,0.375013113
364588832,1.28E-10,0.466516912
38877648,4.18E-14,5.817510605
38828708,2.00E-13,0.409987867
38842600,1.23E-09,1.046591878
350823712,2.50E-11,0.336734325
350144512,2.77E-15,6.103562355
266639424,1.68E-07,1.019051671
320938976,3.60E-09,2.803510666
306470368,1.29E-14,0.377395689
139148176,4.80E-08,0.977300644
139126800,4.22E-12,2.285776615
139123568,3.87E-12,1.312200785
293225600,5.08E-14,11.52523899
369456288,2.11E-14,9.816250801
140801904,9.22E-13,5.766349792
289823808,1.09E-11,0.252723068
394701216,1.09E-05,0.344913721
405425408,4.87E-09,0.343880534
179214288,5.07E-13,5.996679306
253929728,3.00E-07,0.334051192
31011838,1.41E-13,3.996980429
231124608,3.02E-10,9.863809586
24672008,3.40E-12,0.396216571
410086656,6.69E-11,1.640835881
260823248,1.22E-08,8.730935097
25350326,1.36E-11,0.703542054
180212608,1.49E-12,0.363869131
394015488,3.17E-11,0.398468167
394007776,0.000387514,14.97985077
209401520,5.38E-07,0.337577224
44565056,3.98E-08,0.360308588
179574704,1.29E-12,5.134791374
143821760,8.00E-09,0.329242408
159857520,3.83E-08,0.371777028
441192416,7.79E-11,10.51398182
38680736,0.000204268,10.79452705
201306240,2.23E-08,0.325315088
40602928,6.19E-08,0.386305153
51993776,3.30E-10,0.326183766
51938592,1.35E-11,3.123765469
393977920,2.38E-15,10.28862762
421871488,5.86E-11,0.548741579
147165296,2.28E-13,7.29512167
392815616,7.51E-11,0.851041615
270425216,2.05E-09,0.579091787
306935008,1.71E-13,0.337633491
211406960,5.49E-13,10.66398907
300163904,9.32E-11,0.364476085
167306672,2.28E-13,5.716590405
364395680,2.06E-09,4.505831718
287298976,1.80E-09,8.568042755
126637968,1.87E-11,1.390095472
389726432,0.004027454,1.042935252
348900256,7.23E-09,10.05133915
348992704,3.61E-11,0.341538668
348993792,3.87E-13,0.336005509
348958432,4.57E-10,0.353645235
279727008,1.05E-06,1.034969926
29838712,3.00E-13,11.82685375
