TID,Peak_Zeta,Guessed_Period
457193920,0.14604312181472778,2.4049742221832275
150357296,0.732892632484436,13.798216819763184
278684928,2.0291385226300918e-5,0.5513083934783936
245863712,7.410703983623534e-5,8.664255142211914
219150320,0.014932815916836262,13.370346069335938
141680688,0.0434744618833065,14.351761817932129
149176496,0.002230150857940316,12.146478652954102
393491488,1.7245309209101833e-5,6.813272953033447
55523180,9.781756489246618e-6,13.658642768859863
279614944,3.0894228984834626e-5,9.863809585571289
231740240,1.2969260751560796e-5,9.549983024597168
24359816,2.5928375180228613e-6,14.66122055053711
141628336,0.09991462528705597,14.962382316589355
176980464,2.273475274705561e-6,14.296849250793457
32547400,0.051050882786512375,14.999835968017578
38517744,0.0017659191507846117,11.040157318115234
220432576,0.07403579354286194,12.309515953063965
271904384,0.00027367984876036644,12.217540740966797
153797280,1.526410414953716e-5,1.8968712091445923
300138688,3.6699800602946198e-6,10.731741905212402
149901840,1.799919846234843e-5,12.346500396728516
349680480,2.9429713322315365e-5,8.241694450378418
180943296,1.0650482181517873e-5,1.3889374732971191
219214000,0.0013972590677440166,1.4298064708709717
219175872,0.006861840840429068,13.617731094360352
454114880,0.0003641950897872448,11.471578598022461
55996088,0.1590910106897354,13.683708190917969
169418896,0.005108993500471115,13.090315818786621
393749536,1.8982244000653736e-5,6.285252094268799
168675488,0.017015380784869194,10.941241264343262
44745076,0.319723516702652,13.976431846618652
20144964,0.00024266679247375578,14.70281982421875
150166464,0.039083391427993774,13.217466354370117
67775648,7.3891496867872775e-6,10.603730201721191
300446752,0.028351567685604095,9.64596176147461
293165248,0.22589071094989777,7.2333760261535645
287400640,2.335045974177774e-5,10.688901901245117
436700512,9.874340321402997e-6,1.3492367267608643
55605420,0.0008082863641902804,13.7225341796875
306934432,0.006853114347904921,14.479095458984375
38941652,0.0026430056896060705,12.21957778930664
250139616,1.414160396961961e-5,14.969864845275879
380437504,0.005082183517515659,14.835742950439453
24667440,4.16996845160611e-5,12.983844757080078
294204576,0.0007871909183450043,14.32308578491211
165149392,1.86126614121207e-10,13.927600860595703
436572704,0.5451993346214294,12.162683486938477
452786208,0.016107717528939247,11.728704452514648
300809472,0.0024291265290230513,9.044943809509277
350430816,2.9898985303589143e-5,10.4249906539917
178272784,0.00013853506243322045,11.773750305175781
71027496,1.0965015888214111,13.872001647949219
32556028,1.0510560969123617e-5,11.366905212402344
294784512,0.012927589938044548,7.433814525604248
100607480,6.171382665343117e-6,1.7843230962753296
245833072,0.31480270624160767,8.515369415283203
178214816,1.5158714177232469e-6,14.182931900024414
436660480,1.0122507774212863e-5,11.878213882446289
141472416,0.03677744045853615,14.076959609985352
271597472,7.665100383746903e-6,13.266021728515625
231098368,5.31279765709769e-5,14.892722129821777
459923072,4.979460300091887e-6,14.216065406799316
